1,1,111206
1,2,111206
1,3,111206
1,4,111206
1,5,111206
1,6,111206
1,7,111206
1,8,111206
1,9,111206
1,10,111206
1,11,111206
1,12,111206
1,13,111206
1,14,111206
1,15,111206
1,16,111206
1,17,111206
1,18,111206
1,19,111206
1,20,111206
2,1,111172
2,2,111172
2,3,111172
2,4,111172
2,5,111172
2,6,111172
2,7,111172
2,8,111172
2,9,111172
2,10,111172
2,11,111172
2,12,111172
2,13,111172
2,14,111172
2,15,111172
2,16,111172
2,17,111172
2,18,111172
2,19,111172
2,20,111172
3,1,111121
3,2,111121
3,3,111121
3,4,111121
3,5,111121
3,6,111121
3,7,111121
3,8,111121
3,9,111121
3,10,111121
3,11,111121
3,12,111121
3,13,111121
3,14,111121
3,15,111121
3,16,111121
3,17,111121
3,18,111121
3,19,111121
3,20,111121
4,1,111054
4,2,111054
4,3,111054
4,4,111054
4,5,111054
4,6,111054
4,7,111054
4,8,111054
4,9,111054
4,10,111054
4,11,111054
4,12,111054
4,13,111054
4,14,111054
4,15,111054
4,16,111054
4,17,111054
4,18,111054
4,19,111054
4,20,111054
5,1,110969
5,2,110969
5,3,110969
5,4,110969
5,5,110969
5,6,110969
5,7,110969
5,8,110969
5,9,110969
5,10,110969
5,11,110969
5,12,110969
5,13,110969
5,14,110969
5,15,110969
5,16,110969
5,17,110969
5,18,110969
5,19,110969
5,20,110969
6,1,110868
6,2,110868
6,3,110868
6,4,110868
6,5,110868
6,6,110868
6,7,110868
6,8,110868
6,9,110868
6,10,110868
6,11,110868
6,12,110868
6,13,110868
6,14,110868
6,15,110868
6,16,110868
6,17,110868
6,18,110868
6,19,110868
6,20,110868
7,1,110750
7,2,110750
7,3,110750
7,4,110750
7,5,110750
7,6,110750
7,7,110750
7,8,110750
7,9,110750
7,10,110750
7,11,110750
7,12,110750
7,13,110750
7,14,110750
7,15,110750
7,16,110750
7,17,110750
7,18,110750
7,19,110750
7,20,110750
8,1,110616
8,2,110616
8,3,110616
8,4,110616
8,5,110616
8,6,110616
8,7,110616
8,8,110616
8,9,110616
8,10,110616
8,11,110616
8,12,110616
8,13,110616
8,14,110616
8,15,110616
8,16,110616
8,17,110616
8,18,110616
8,19,110616
8,20,110616
9,1,110465
9,2,110465
9,3,110465
9,4,110465
9,5,110465
9,6,110465
9,7,110465
9,8,110465
9,9,110465
9,10,110465
9,11,110465
9,12,110465
9,13,110465
9,14,110465
9,15,110465
9,16,110465
9,17,110465
9,18,110465
9,19,110465
9,20,110465
10,1,110298
10,2,110298
10,3,110298
10,4,110298
10,5,110298
10,6,110298
10,7,110298
10,8,110298
10,9,110298
10,10,110298
10,11,110298
10,12,110298
10,13,110298
10,14,110298
10,15,110298
10,16,110298
10,17,110298
10,18,110298
10,19,110298
10,20,110298
11,1,110114
11,2,110114
11,3,110114
11,4,110114
11,5,110114
11,6,110114
11,7,110114
11,8,110114
11,9,110114
11,10,110114
11,11,110114
11,12,110114
11,13,110114
11,14,110114
11,15,110114
11,16,110114
11,17,110114
11,18,110114
11,19,110114
11,20,110114
12,1,109915
12,2,109915
12,3,109915
12,4,109915
12,5,109915
12,6,109915
12,7,109915
12,8,109915
12,9,109915
12,10,109915
12,11,109915
12,12,109915
12,13,109915
12,14,109915
12,15,109915
12,16,109915
12,17,109915
12,18,109915
12,19,109915
12,20,109915
13,1,109699
13,2,109699
13,3,109699
13,4,109699
13,5,109699
13,6,109699
13,7,109699
13,8,109699
13,9,109699
13,10,109699
13,11,109699
13,12,109699
13,13,109699
13,14,109699
13,15,109699
13,16,109699
13,17,109699
13,18,109699
13,19,109699
13,20,109699
14,1,109468
14,2,109468
14,3,109468
14,4,109468
14,5,109468
14,6,109468
14,7,109468
14,8,109468
14,9,109468
14,10,109468
14,11,109468
14,12,109468
14,13,109468
14,14,109468
14,15,109468
14,16,109468
14,17,109468
14,18,109468
14,19,109468
14,20,109468
15,1,109221
15,2,109221
15,3,109221
15,4,109221
15,5,109221
15,6,109221
15,7,109221
15,8,109221
15,9,109221
15,10,109221
15,11,109221
15,12,109221
15,13,109221
15,14,109221
15,15,109221
15,16,109221
15,17,109221
15,18,109221
15,19,109221
15,20,109221
16,1,108959
16,2,108959
16,3,108959
16,4,108959
16,5,108959
16,6,108959
16,7,108959
16,8,108959
16,9,108959
16,10,108959
16,11,108959
16,12,108959
16,13,108959
16,14,108959
16,15,108959
16,16,108959
16,17,108959
16,18,108959
16,19,108959
16,20,108959
17,1,108681
17,2,108681
17,3,108681
17,4,108681
17,5,108681
17,6,108681
17,7,108681
17,8,108681
17,9,108681
17,10,108681
17,11,108681
17,12,108681
17,13,108681
17,14,108681
17,15,108681
17,16,108681
17,17,108681
17,18,108681
17,19,108681
17,20,108681
18,1,108389
18,2,108389
18,3,108389
18,4,108389
18,5,108389
18,6,108389
18,7,108389
18,8,108389
18,9,108389
18,10,108389
18,11,108389
18,12,108389
18,13,108389
18,14,108389
18,15,108389
18,16,108389
18,17,108389
18,18,108389
18,19,108389
18,20,108389
19,1,108082
19,2,108082
19,3,108082
19,4,108082
19,5,108082
19,6,108082
19,7,108082
19,8,108082
19,9,108082
19,10,108082
19,11,108082
19,12,108082
19,13,108082
19,14,108082
19,15,108082
19,16,108082
19,17,108082
19,18,108082
19,19,108082
19,20,108082
20,1,107760
20,2,107760
20,3,107760
20,4,107760
20,5,107760
20,6,107760
20,7,107760
20,8,107760
20,9,107760
20,10,107760
20,11,107760
20,12,107760
20,13,107760
20,14,107760
20,15,107760
20,16,107760
20,17,107760
20,18,107760
20,19,107760
20,20,107760
21,1,107425
21,2,107425
21,3,107425
21,4,107425
21,5,107425
21,6,107425
21,7,107425
21,8,107425
21,9,107425
21,10,107425
21,11,107425
21,12,107425
21,13,107425
21,14,107425
21,15,107425
21,16,107425
21,17,107425
21,18,107425
21,19,107425
21,20,107425
22,1,107075
22,2,107075
22,3,107075
22,4,107075
22,5,107075
22,6,107075
22,7,107075
22,8,107075
22,9,107075
22,10,107075
22,11,107075
22,12,107075
22,13,107075
22,14,107075
22,15,107075
22,16,107075
22,17,107075
22,18,107075
22,19,107075
22,20,107075
23,1,106712
23,2,106712
23,3,106712
23,4,106712
23,5,106712
23,6,106712
23,7,106712
23,8,106712
23,9,106712
23,10,106712
23,11,106712
23,12,106712
23,13,106712
23,14,106712
23,15,106712
23,16,106712
23,17,106712
23,18,106712
23,19,106712
23,20,106712
24,1,106335
24,2,106335
24,3,106335
24,4,106335
24,5,106335
24,6,106335
24,7,106335
24,8,106335
24,9,106335
24,10,106335
24,11,106335
24,12,106335
24,13,106335
24,14,106335
24,15,106335
24,16,106335
24,17,106335
24,18,106335
24,19,106335
24,20,106335
25,1,105946
25,2,105946
25,3,105946
25,4,105946
25,5,105946
25,6,105946
25,7,105946
25,8,105946
25,9,105946
25,10,105946
25,11,105946
25,12,105946
25,13,105946
25,14,105946
25,15,105946
25,16,105946
25,17,105946
25,18,105946
25,19,105946
25,20,105946
26,1,105543
26,2,105543
26,3,105543
26,4,105543
26,5,105543
26,6,105543
26,7,105543
26,8,105543
26,9,105543
26,10,105543
26,11,105543
26,12,105543
26,13,105543
26,14,105543
26,15,105543
26,16,105543
26,17,105543
26,18,105543
26,19,105543
26,20,105543
27,1,105129
27,2,105129
27,3,105129
27,4,105129
27,5,105129
27,6,105129
27,7,105129
27,8,105129
27,9,105129
27,10,105129
27,11,105129
27,12,105129
27,13,105129
27,14,105129
27,15,105129
27,16,105129
27,17,105129
27,18,105129
27,19,105129
27,20,105129
28,1,104702
28,2,104702
28,3,104702
28,4,104702
28,5,104702
28,6,104702
28,7,104702
28,8,104702
28,9,104702
28,10,104702
28,11,104702
28,12,104702
28,13,104702
28,14,104702
28,15,104702
28,16,104702
28,17,104702
28,18,104702
28,19,104702
28,20,104702
29,1,104264
29,2,104264
29,3,104264
29,4,104264
29,5,104264
29,6,104264
29,7,104264
29,8,104264
29,9,104264
29,10,104264
29,11,104264
29,12,104264
29,13,104264
29,14,104264
29,15,104264
29,16,104264
29,17,104264
29,18,104264
29,19,104264
29,20,104264
30,1,103815
30,2,103815
30,3,103815
30,4,103815
30,5,103815
30,6,103815
30,7,103815
30,8,103815
30,9,103815
30,10,103815
30,11,103815
30,12,103815
30,13,103815
30,14,103815
30,15,103815
30,16,103815
30,17,103815
30,18,103815
30,19,103815
30,20,103815
31,1,103355
31,2,103355
31,3,103355
31,4,103355
31,5,103355
31,6,103355
31,7,103355
31,8,103355
31,9,103355
31,10,103355
31,11,103355
31,12,103355
31,13,103355
31,14,103355
31,15,103355
31,16,103355
31,17,103355
31,18,103355
31,19,103355
31,20,103355
32,1,102884
32,2,102884
32,3,102884
32,4,102884
32,5,102884
32,6,102884
32,7,102884
32,8,102884
32,9,102884
32,10,102884
32,11,102884
32,12,102884
32,13,102884
32,14,102884
32,15,102884
32,16,102884
32,17,102884
32,18,102884
32,19,102884
32,20,102884
33,1,102404
33,2,102404
33,3,102404
33,4,102404
33,5,102404
33,6,102404
33,7,102404
33,8,102404
33,9,102404
33,10,102404
33,11,102404
33,12,102404
33,13,102404
33,14,102404
33,15,102404
33,16,102404
33,17,102404
33,18,102404
33,19,102404
33,20,102404
34,1,101914
34,2,101914
34,3,101914
34,4,101914
34,5,101914
34,6,101914
34,7,101914
34,8,101914
34,9,101914
34,10,101914
34,11,101914
34,12,101914
34,13,101914
34,14,101914
34,15,101914
34,16,101914
34,17,101914
34,18,101914
34,19,101914
34,20,101914
35,1,101415
35,2,101415
35,3,101415
35,4,101415
35,5,101415
35,6,101415
35,7,101415
35,8,101415
35,9,101415
35,10,101415
35,11,101415
